TransactionID,Date,ProductName,Category,Region,SalesChannel,Quantity,UnitPrice,TotalAmount,PaymentMode,CustomerID
TXN0010874,2025-06-11,Football,Sports & Fitness,East,Online,1,5432.38,5432.38,Net Banking,CUST11332
TXN0017087,2025-06-11,Non-stick Pan,Home & Kitchen,East,Offline,1,6452.34,6452.34,UPI,CUST06915
TXN0016231,2025-06-11,Formal Shirt,Clothing,East,Online,1,2185.74,2185.74,UPI,CUST08602
TXN0044453,2025-06-11,Lotion,Beauty & Personal Care,West,Online,3,861.69,2585.07,Cash,CUST07313
TXN0035240,2025-06-11,Face Wash,Beauty & Personal Care,South,Online,2,2390.84,4781.68,Credit Card,CUST07988
TXN0040169,2025-06-11,Lipstick,Beauty & Personal Care,East,Online,2,444.6,889.2,Credit Card,CUST04120
TXN0018205,2025-06-11,Jeans,Clothing,West,Online,4,1944.42,7777.68,Credit Card,CUST01956
TXN0027740,2025-06-11,Sugar 1kg,Groceries,West,Offline,2,833.72,1667.44,Net Banking,CUST08129
TXN0038697,2025-06-11,Spices Pack,Groceries,West,Offline,2,745.53,1491.06,Credit Card,CUST04695
TXN0014674,2025-06-11,Non-stick Pan,Home & Kitchen,South,Online,1,7077.79,7077.79,UPI,CUST02875
TXN0033613,2025-06-11,Power Bank,Electronics,West,Online,1,5784.3,5784.3,UPI,CUST07569
TXN0026946,2025-06-11,Bluetooth Speaker,Electronics,North,Online,4,33503.0,134012.0,UPI,CUST06249
TXN0017173,2025-06-11,Yoga Mat,Sports & Fitness,North,Offline,2,2316.69,4633.38,Cash,CUST10746
TXN0023742,2025-06-11,Cooking Oil 1L,Groceries,North,Online,1,751.9,751.9,UPI,CUST11668
TXN0006653,2025-06-11,Perfume,Beauty & Personal Care,West,Online,3,1073.12,3219.36,Cash,CUST06395
TXN0014341,2025-06-11,Power Bank,Electronics,South,Offline,4,23945.34,95781.36,Credit Card,CUST09207
TXN0037867,2025-06-11,Wheat Flour 5kg,Groceries,East,Offline,1,306.5,306.5,Cash,CUST01631
TXN0007131,2025-06-11,Dress,Clothing,East,Offline,1,1849.97,1849.97,UPI,CUST08660
TXN0020466,2025-06-11,Jeans,Clothing,East,Online,3,2528.26,7584.78,Net Banking,CUST06035
TXN0025426,2025-06-11,Backpack,Books & Stationery,West,Online,1,312.02,312.02,Credit Card,CUST06658
TXN0033381,2025-06-11,Dress,Clothing,South,Offline,1,1730.15,1730.15,UPI,CUST01520
TXN0012109,2025-06-11,Non-stick Pan,Home & Kitchen,East,Online,1,6093.84,6093.84,UPI,CUST05321
TXN0000614,2025-06-11,Face Wash,Beauty & Personal Care,South,Online,5,692.71,3463.55,Credit Card,CUST08684
TXN0000958,2025-06-11,Cooking Oil 1L,Groceries,North,Online,2,208.04,416.08,Net Banking,CUST00917
TXN0042319,2025-06-11,Formal Shirt,Clothing,South,Offline,1,2875.02,2875.02,UPI,CUST05290
TXN0025319,2025-06-11,Mixer Grinder,Home & Kitchen,East,Online,1,7454.6,7454.6,Credit Card,CUST03705
TXN0003398,2025-06-11,Tablet,Electronics,West,Offline,1,12055.66,12055.66,Credit Card,CUST11433
TXN0019237,2025-06-11,Sweater,Clothing,North,Online,3,1275.12,3825.36,Credit Card,CUST00733
TXN0010430,2025-06-11,Pressure Cooker,Home & Kitchen,East,Online,5,4335.57,21677.85,Cash,CUST01252
TXN0015188,2025-06-11,Face Wash,Beauty & Personal Care,North,Online,1,1015.24,1015.24,Credit Card,CUST09139
TXN0003364,2025-06-11,Pen Set,Books & Stationery,West,Online,2,1070.06,2140.12,Cash,CUST06701
TXN0033041,2025-06-11,Mixer Grinder,Home & Kitchen,South,Offline,2,6949.21,13898.42,UPI,CUST00600
TXN0011098,2025-06-11,Power Bank,Electronics,West,Offline,1,23219.14,23219.14,UPI,CUST00573
TXN0013302,2025-06-11,Headphones,Electronics,East,Online,1,49061.51,49061.51,UPI,CUST06484
TXN0017383,2025-06-11,Lipstick,Beauty & Personal Care,East,Online,3,140.81,422.43,UPI,CUST09959
TXN0007271,2025-06-11,Sunscreen,Beauty & Personal Care,North,Online,1,2294.86,2294.86,Credit Card,CUST02148
TXN0003702,2025-06-11,Jacket,Clothing,South,Online,1,1032.72,1032.72,Credit Card,CUST10124
TXN0021033,2025-06-11,Formal Shirt,Clothing,East,Offline,1,2253.34,2253.34,Cash,CUST07465
TXN0018146,2025-06-11,Cycling Helmet,Sports & Fitness,West,Online,1,2402.05,2402.05,UPI,CUST05792
TXN0022803,2025-06-11,Bluetooth Speaker,Electronics,West,Online,1,10321.7,10321.7,UPI,CUST04851
TXN0049402,2025-06-11,Laptop,Electronics,North,Offline,1,30349.42,30349.42,UPI,CUST01397
TXN0029226,2025-06-12,Laptop,Electronics,North,Online,2,30970.77,61941.54,UPI,CUST08164
TXN0045334,2025-06-12,Wheat Flour 5kg,Groceries,South,Online,2,561.91,1123.82,Net Banking,CUST09017
TXN0037310,2025-06-12,Rice 5kg,Groceries,North,Online,4,762.72,3050.88,Cash,CUST05584
TXN0009810,2025-06-12,Formal Shirt,Clothing,South,Offline,1,1052.55,1052.55,Net Banking,CUST01977
TXN0042043,2025-06-12,Jacket,Clothing,West,Offline,1,3341.48,3341.48,UPI,CUST11952
TXN0039164,2025-06-12,Tablet,Electronics,West,Online,4,19098.21,76392.84,Net Banking,CUST03684
TXN0012287,2025-06-12,Sugar 1kg,Groceries,South,Online,5,663.12,3315.6,UPI,CUST06141
TXN0020828,2025-06-12,Running Shoes,Sports & Fitness,East,Online,2,2739.16,5478.32,Credit Card,CUST08541
TXN0014792,2025-06-12,Perfume,Beauty & Personal Care,West,Offline,2,1697.14,3394.28,Credit Card,CUST04283
TXN0012900,2025-06-12,Jeans,Clothing,South,Online,2,2648.25,5296.5,Cash,CUST05120
TXN0003953,2025-06-12,Non-stick Pan,Home & Kitchen,West,Offline,2,2155.86,4311.72,UPI,CUST03321
TXN0008027,2025-06-12,Wheat Flour 5kg,Groceries,North,Online,2,81.29,162.58,UPI,CUST02447
TXN0044219,2025-06-12,Cricket Bat,Sports & Fitness,East,Online,1,342.8,342.8,Net Banking,CUST10748
TXN0020600,2025-06-12,Cooking Oil 1L,Groceries,North,Offline,1,787.24,787.24,Net Banking,CUST04987
TXN0026876,2025-06-12,Water Bottle,Home & Kitchen,South,Online,2,1538.25,3076.5,UPI,CUST11672
TXN0047985,2025-06-12,Jeans,Clothing,South,Online,2,3535.94,7071.88,Credit Card,CUST11087
TXN0031592,2025-06-12,Pressure Cooker,Home & Kitchen,West,Online,2,2236.94,4473.88,Credit Card,CUST05823
TXN0038066,2025-06-12,Spices Pack,Groceries,North,Online,1,233.36,233.36,Credit Card,CUST00070
TXN0040600,2025-06-12,Coffee Jar,Groceries,North,Online,1,80.81,80.81,Credit Card,CUST02938
TXN0048432,2025-06-12,Jacket,Clothing,West,Online,1,1566.66,1566.66,Credit Card,CUST10924
TXN0038028,2025-06-12,Backpack,Books & Stationery,South,Online,2,740.45,1480.9,UPI,CUST07894
TXN0033953,2025-06-12,Rice 5kg,Groceries,North,Offline,2,629.61,1259.22,UPI,CUST03969
TXN0042987,2025-06-12,Coffee Jar,Groceries,West,Online,2,305.27,610.54,UPI,CUST11098
TXN0018109,2025-06-12,Rice 5kg,Groceries,North,Online,1,808.45,808.45,Cash,CUST10928
TXN0037300,2025-06-12,Pressure Cooker,Home & Kitchen,South,Online,1,3862.6,3862.6,Net Banking,CUST07522
TXN0038056,2025-06-12,Bluetooth Speaker,Electronics,West,Online,1,56709.07,56709.07,Credit Card,CUST09090
TXN0020978,2025-06-12,Dumbbell Set,Sports & Fitness,East,Offline,2,4331.92,8663.84,UPI,CUST02491
TXN0025881,2025-06-12,Headphones,Electronics,North,Online,1,14560.78,14560.78,UPI,CUST06029
TXN0041782,2025-06-12,Dress,Clothing,South,Online,3,3025.96,9077.88,Credit Card,CUST11197
TXN0018705,2025-06-12,Laptop,Electronics,North,Offline,1,44074.4,44074.4,UPI,CUST06885
TXN0041513,2025-06-12,Perfume,Beauty & Personal Care,South,Online,3,669.22,2007.66,Credit Card,CUST03759
TXN0041185,2025-06-12,Yoga Mat,Sports & Fitness,North,Online,3,4841.51,14524.53,Cash,CUST10566
TXN0006215,2025-06-12,T-Shirt,Clothing,East,Online,1,3181.57,3181.57,UPI,CUST08625
TXN0023256,2025-06-12,Headphones,Electronics,East,Online,1,58883.83,58883.83,UPI,CUST03348
TXN0009863,2025-06-12,Backpack,Books & Stationery,South,Online,3,907.4,2722.2,Cash,CUST00577
TXN0006907,2025-06-12,Cricket Bat,Sports & Fitness,South,Online,1,370.02,370.02,UPI,CUST09608
TXN0016468,2025-06-12,Rice 5kg,Groceries,East,Online,5,88.54,442.7,Credit Card,CUST11760
TXN0006613,2025-06-12,Smartphone,Electronics,West,Online,2,48941.35,97882.7,Credit Card,CUST09456
TXN0041860,2025-06-12,Pressure Cooker,Home & Kitchen,North,Online,1,4576.71,4576.71,UPI,CUST08329
TXN0010810,2025-06-12,Pressure Cooker,Home & Kitchen,West,Online,1,1220.69,1220.69,Credit Card,CUST00547
TXN0023991,2025-06-12,Jacket,Clothing,North,Online,3,3647.22,10941.66,UPI,CUST06712
TXN0023225,2025-06-12,Novel,Books & Stationery,East,Online,1,1167.46,1167.46,UPI,CUST01697
TXN0042795,2025-06-12,Laptop,Electronics,South,Online,1,31090.67,31090.67,UPI,CUST10152
TXN0035329,2025-06-12,Tablet,Electronics,South,Online,3,10874.68,32624.04,Net Banking,CUST01807
TXN0045435,2025-06-12,Vacuum Cleaner,Home & Kitchen,South,Online,5,6647.27,33236.35,UPI,CUST04211
TXN0025421,2025-06-12,Spices Pack,Groceries,South,Online,1,433.29,433.29,UPI,CUST01903
TXN0028388,2025-06-12,Backpack,Books & Stationery,East,Offline,2,72.47,144.94,Cash,CUST08398
TXN0033996,2025-06-12,Bluetooth Speaker,Electronics,West,Online,1,38281.08,38281.08,Credit Card,CUST06556
TXN0030470,2025-06-12,Lotion,Beauty & Personal Care,North,Online,1,1535.99,1535.99,Net Banking,CUST01691
TXN0030209,2025-06-12,Jeans,Clothing,East,Offline,1,2433.06,2433.06,Net Banking,CUST04418
TXN0003869,2025-06-12,Sugar 1kg,Groceries,North,Online,2,264.54,529.08,Credit Card,CUST05148
TXN0034894,2025-06-12,Sugar 1kg,Groceries,West,Online,1,481.05,481.05,UPI,CUST07005
TXN0004499,2025-06-12,Coffee Jar,Groceries,North,Online,1,75.93,75.93,UPI,CUST09652
TXN0042191,2025-06-12,Dress,Clothing,North,Online,1,3434.26,3434.26,Credit Card,CUST04423
TXN0017917,2025-06-13,Non-stick Pan,Home & Kitchen,West,Offline,3,810.17,2430.51,Credit Card,CUST10582
TXN0012340,2025-06-13,Backpack,Books & Stationery,West,Online,1,278.26,278.26,UPI,CUST09903
TXN0034682,2025-06-13,Headphones,Electronics,East,Online,2,45579.47,91158.94,Cash,CUST09113
TXN0030148,2025-06-13,Smartwatch,Electronics,North,Offline,4,13102.75,52411.0,UPI,CUST05379
TXN0023830,2025-06-13,Headphones,Electronics,South,Online,1,24685.53,24685.53,UPI,CUST07898
TXN0024570,2025-06-13,Mixer Grinder,Home & Kitchen,South,Online,4,5343.91,21375.64,Cash,CUST09387
TXN0048273,2025-06-13,Dress,Clothing,East,Online,3,615.35,1846.05,Cash,CUST01926
TXN0045659,2025-06-13,Sunscreen,Beauty & Personal Care,East,Offline,1,2010.54,2010.54,UPI,CUST06933
TXN0012831,2025-06-13,Perfume,Beauty & Personal Care,West,Offline,3,689.39,2068.17,Cash,CUST11254
TXN0012588,2025-06-13,Headphones,Electronics,East,Offline,4,25543.44,102173.76,UPI,CUST10712
TXN0015898,2025-06-13,Shampoo,Beauty & Personal Care,South,Offline,3,2061.61,6184.83,Cash,CUST11780
TXN0003101,2025-06-13,Sketchbook,Books & Stationery,North,Offline,1,933.59,933.59,UPI,CUST08580
TXN0021749,2025-06-13,Laptop,Electronics,West,Online,1,39559.29,39559.29,Cash,CUST10266
TXN0046083,2025-06-13,Lotion,Beauty & Personal Care,East,Offline,2,524.98,1049.96,Cash,CUST07061
TXN0004273,2025-06-13,Pressure Cooker,Home & Kitchen,North,Offline,1,5760.76,5760.76,UPI,CUST07366
TXN0043974,2025-06-13,Smartwatch,Electronics,South,Offline,4,36684.84,146739.36,UPI,CUST09845
TXN0040341,2025-06-13,Sketchbook,Books & Stationery,East,Online,3,820.68,2462.04,UPI,CUST06163
TXN0029632,2025-06-13,T-Shirt,Clothing,East,Offline,4,3339.21,13356.84,Net Banking,CUST03971
TXN0043514,2025-06-13,Sunscreen,Beauty & Personal Care,South,Online,1,321.58,321.58,Credit Card,CUST11395
TXN0038557,2025-06-13,Water Bottle,Home & Kitchen,East,Offline,2,7329.64,14659.28,Cash,CUST02057
TXN0019000,2025-06-13,Jeans,Clothing,North,Online,3,3043.26,9129.78,Credit Card,CUST06414
TXN0037087,2025-06-13,Sweater,Clothing,West,Offline,1,438.97,438.97,Net Banking,CUST01944
TXN0032470,2025-06-13,Cycling Helmet,Sports & Fitness,North,Offline,2,970.63,1941.26,UPI,CUST00147
TXN0020931,2025-06-13,Tablet,Electronics,North,Online,2,54475.91,108951.82,Cash,CUST00947
TXN0025834,2025-06-13,Shampoo,Beauty & Personal Care,North,Offline,5,2268.15,11340.75,Credit Card,CUST03768
TXN0047500,2025-06-13,Pressure Cooker,Home & Kitchen,North,Online,2,7918.66,15837.32,UPI,CUST01444
TXN0049247,2025-06-13,Jacket,Clothing,West,Offline,1,806.92,806.92,UPI,CUST03687
TXN0046982,2025-06-13,Bedsheet Set,Home & Kitchen,South,Offline,1,6631.6,6631.6,Cash,CUST09065
TXN0010560,2025-06-13,Water Bottle,Home & Kitchen,West,Online,2,7890.6,15781.2,UPI,CUST10216
TXN0034983,2025-06-13,Sunscreen,Beauty & Personal Care,East,Offline,1,2409.28,2409.28,UPI,CUST10873
TXN0029245,2025-06-13,Power Bank,Electronics,South,Online,2,49952.16,99904.32,Cash,CUST03827
TXN0044246,2025-06-13,Tablet,Electronics,West,Online,1,50696.23,50696.23,Cash,CUST10614
TXN0025619,2025-06-13,Cooking Oil 1L,Groceries,North,Online,1,272.4,272.4,UPI,CUST11839
TXN0002025,2025-06-13,Jeans,Clothing,East,Online,1,3932.72,3932.72,Cash,CUST00676
TXN0031577,2025-06-13,Formal Shirt,Clothing,North,Online,3,2230.22,6690.66,UPI,CUST01294
TXN0045449,2025-06-13,Dumbbell Set,Sports & Fitness,South,Offline,2,3196.25,6392.5,UPI,CUST05392
TXN0031599,2025-06-13,Rice 5kg,Groceries,North,Online,5,421.1,2105.5,Net Banking,CUST08953
TXN0020073,2025-06-13,Sneakers,Clothing,West,Offline,2,2857.38,5714.76,Credit Card,CUST02458
TXN0018704,2025-06-13,Water Bottle,Home & Kitchen,East,Offline,2,4728.06,9456.12,UPI,CUST01537
TXN0028857,2025-06-13,Jacket,Clothing,East,Online,2,3392.21,6784.42,Credit Card,CUST07974
TXN0018849,2025-06-13,Sweater,Clothing,West,Online,2,922.96,1845.92,UPI,CUST11403
TXN0041428,2025-06-13,Lipstick,Beauty & Personal Care,North,Online,1,183.93,183.93,Credit Card,CUST03441
TXN0036269,2025-06-13,Power Bank,Electronics,East,Online,1,55758.54,55758.54,UPI,CUST08668
TXN0038491,2025-06-13,Sunscreen,Beauty & Personal Care,East,Offline,4,170.68,682.72,Credit Card,CUST08246
TXN0016777,2025-06-13,Formal Shirt,Clothing,West,Online,1,3133.06,3133.06,Credit Card,CUST00467
TXN0003979,2025-06-13,Non-stick Pan,Home & Kitchen,East,Online,2,451.23,902.46,Cash,CUST06275
TXN0033918,2025-06-13,Football,Sports & Fitness,West,Online,2,4288.1,8576.2,Cash,CUST10687
TXN0036308,2025-06-13,T-Shirt,Clothing,North,Online,1,3661.63,3661.63,Net Banking,CUST05661
TXN0010720,2025-06-13,Coffee Jar,Groceries,East,Offline,3,196.03,588.09,Credit Card,CUST05168
TXN0034987,2025-06-14,Vacuum Cleaner,Home & Kitchen,South,Online,2,6933.16,13866.32,UPI,CUST05328
TXN0036739,2025-06-14,Sweater,Clothing,West,Online,1,2187.44,2187.44,UPI,CUST03170
TXN0033141,2025-06-14,Jeans,Clothing,South,Online,3,999.45,2998.35,Credit Card,CUST03967
TXN0018452,2025-06-14,Running Shoes,Sports & Fitness,West,Offline,1,377.52,377.52,Credit Card,CUST01568
TXN0017549,2025-06-14,T-Shirt,Clothing,North,Online,2,336.89,673.78,Net Banking,CUST06537
TXN0022362,2025-06-14,Power Bank,Electronics,North,Offline,2,37044.86,74089.72,Cash,CUST04937
TXN0009032,2025-06-14,Smartwatch,Electronics,West,Online,2,12956.27,25912.54,Credit Card,CUST07761
TXN0022156,2025-06-14,Shampoo,Beauty & Personal Care,West,Online,3,1175.18,3525.54,UPI,CUST08307
TXN0040993,2025-06-14,Cricket Bat,Sports & Fitness,East,Offline,4,3149.37,12597.48,UPI,CUST02464
TXN0049839,2025-06-14,Power Bank,Electronics,East,Online,2,59010.53,118021.06,UPI,CUST06335
TXN0027181,2025-06-14,Non-stick Pan,Home & Kitchen,South,Offline,3,7426.14,22278.42,UPI,CUST01444
TXN0044665,2025-06-14,Power Bank,Electronics,South,Offline,2,38059.37,76118.74,Credit Card,CUST01924
TXN0029441,2025-06-14,Perfume,Beauty & Personal Care,South,Online,1,1596.54,1596.54,Cash,CUST07256
TXN0017624,2025-06-14,Headphones,Electronics,South,Online,2,15028.53,30057.06,UPI,CUST07983
TXN0040789,2025-06-14,Notebook Pack,Books & Stationery,North,Offline,2,892.39,1784.78,Net Banking,CUST03465
TXN0045721,2025-06-14,Headphones,Electronics,East,Online,4,40408.8,161635.2,Credit Card,CUST08323
TXN0045731,2025-06-14,Headphones,Electronics,West,Online,3,48753.96,146261.88,UPI,CUST05096
TXN0021473,2025-06-14,Sugar 1kg,Groceries,East,Offline,2,266.05,532.1,UPI,CUST07944
TXN0045321,2025-06-14,Tablet,Electronics,West,Online,4,22261.88,89047.52,UPI,CUST00723
TXN0003853,2025-06-14,Bluetooth Speaker,Electronics,North,Online,1,23690.82,23690.82,Credit Card,CUST10345
TXN0020991,2025-06-14,Bluetooth Speaker,Electronics,West,Offline,1,56210.45,56210.45,UPI,CUST04339
TXN0042742,2025-06-14,Coffee Jar,Groceries,East,Offline,1,192.44,192.44,Net Banking,CUST10904
TXN0027459,2025-06-14,Yoga Mat,Sports & Fitness,West,Offline,1,4342.41,4342.41,Cash,CUST09376
TXN0026337,2025-06-14,Non-stick Pan,Home & Kitchen,East,Offline,2,1520.06,3040.12,UPI,CUST11664
TXN0020229,2025-06-14,Power Bank,Electronics,East,Offline,2,5332.67,10665.34,UPI,CUST02241
TXN0004047,2025-06-14,Dress,Clothing,North,Online,3,3220.55,9661.65,UPI,CUST10343
TXN0016682,2025-06-14,Mixer Grinder,Home & Kitchen,North,Online,5,876.37,4381.85,UPI,CUST08232
TXN0015363,2025-06-14,Cricket Bat,Sports & Fitness,West,Online,1,3776.65,3776.65,Net Banking,CUST08983
TXN0045638,2025-06-14,Non-stick Pan,Home & Kitchen,East,Offline,2,3818.63,7637.26,Net Banking,CUST06583
TXN0042234,2025-06-14,Football,Sports & Fitness,North,Online,3,3668.37,11005.11,Credit Card,CUST05141
TXN0035799,2025-06-14,Bedsheet Set,Home & Kitchen,West,Online,2,7624.51,15249.02,UPI,CUST07335
TXN0026340,2025-06-14,Face Wash,Beauty & Personal Care,South,Online,3,1834.9,5504.7,Cash,CUST07577
TXN0015575,2025-06-14,Tablet,Electronics,South,Online,1,32844.93,32844.93,UPI,CUST01793
TXN0048146,2025-06-14,Power Bank,Electronics,North,Online,1,14987.73,14987.73,Credit Card,CUST07550
TXN0035178,2025-06-14,Face Wash,Beauty & Personal Care,North,Offline,4,1436.46,5745.84,Net Banking,CUST03931
TXN0005918,2025-06-14,Bluetooth Speaker,Electronics,East,Online,1,5263.52,5263.52,UPI,CUST00426
TXN0030686,2025-06-14,Backpack,Books & Stationery,North,Online,4,966.03,3864.12,Credit Card,CUST00175
TXN0003102,2025-06-14,Bedsheet Set,Home & Kitchen,North,Online,4,7020.22,28080.88,Cash,CUST05049
TXN0027695,2025-06-14,Vacuum Cleaner,Home & Kitchen,South,Offline,1,897.73,897.73,Cash,CUST05043
TXN0025992,2025-06-14,Tablet,Electronics,East,Online,2,56513.44,113026.88,UPI,CUST06333
TXN0042374,2025-06-14,Coffee Jar,Groceries,West,Offline,2,314.37,628.74,UPI,CUST05651
TXN0046514,2025-06-14,Bluetooth Speaker,Electronics,East,Offline,1,24388.49,24388.49,Net Banking,CUST01679
TXN0003137,2025-06-14,Running Shoes,Sports & Fitness,East,Offline,4,1180.14,4720.56,Cash,CUST01027
TXN0042681,2025-06-14,Formal Shirt,Clothing,South,Online,2,1217.1,2434.2,UPI,CUST08485
TXN0029326,2025-06-14,Cooking Oil 1L,Groceries,South,Online,4,91.03,364.12,UPI,CUST10723
TXN0018265,2025-06-14,Rice 5kg,Groceries,East,Online,1,62.44,62.44,UPI,CUST02369
TXN0033490,2025-06-14,Coffee Jar,Groceries,South,Offline,1,467.93,467.93,Credit Card,CUST02280
TXN0021039,2025-06-14,Mixer Grinder,Home & Kitchen,East,Online,1,1028.2,1028.2,Net Banking,CUST07330
TXN0031844,2025-06-14,Pen Set,Books & Stationery,East,Online,1,909.94,909.94,UPI,CUST01715
TXN0049672,2025-06-15,Smartphone,Electronics,East,Offline,5,2266.23,11331.15,UPI,CUST05785
TXN0016149,2025-06-15,Laptop,Electronics,West,Offline,4,33876.29,135505.16,Credit Card,CUST00777
TXN0049573,2025-06-15,Headphones,Electronics,South,Offline,1,48266.95,48266.95,Credit Card,CUST10728
TXN0015044,2025-06-15,Mixer Grinder,Home & Kitchen,East,Offline,3,3314.02,9942.06,Cash,CUST05682
TXN0040798,2025-06-15,Cooking Oil 1L,Groceries,East,Online,3,721.78,2165.34,UPI,CUST05685
TXN0026483,2025-06-15,Backpack,Books & Stationery,North,Online,2,287.96,575.92,Cash,CUST06392
TXN0006636,2025-06-15,Lotion,Beauty & Personal Care,West,Online,3,1095.37,3286.11,Cash,CUST07168
TXN0049876,2025-06-15,Coffee Jar,Groceries,South,Online,2,429.45,858.9,UPI,CUST06166
TXN0017217,2025-06-15,Perfume,Beauty & Personal Care,North,Offline,1,766.49,766.49,UPI,CUST07084
TXN0034933,2025-06-15,Smartwatch,Electronics,West,Offline,1,13722.48,13722.48,Net Banking,CUST03962
TXN0028298,2025-06-15,Lipstick,Beauty & Personal Care,South,Offline,3,2181.05,6543.15,Net Banking,CUST08892
TXN0015060,2025-06-15,Jeans,Clothing,West,Online,2,3068.75,6137.5,UPI,CUST01478
TXN0029229,2025-06-15,Dress,Clothing,South,Online,5,3794.32,18971.6,Net Banking,CUST05879
TXN0049894,2025-06-15,Power Bank,Electronics,West,Online,2,38955.87,77911.74,Credit Card,CUST10915
TXN0033035,2025-06-15,Face Wash,Beauty & Personal Care,West,Online,3,1249.85,3749.55,Credit Card,CUST03594
TXN0039622,2025-06-15,Face Wash,Beauty & Personal Care,North,Offline,1,203.42,203.42,Credit Card,CUST00661
TXN0022480,2025-06-15,Bluetooth Speaker,Electronics,West,Online,1,40057.39,40057.39,UPI,CUST02119
TXN0030373,2025-06-15,Tablet,Electronics,East,Online,3,26460.8,79382.4,UPI,CUST04676
TXN0018635,2025-06-15,T-Shirt,Clothing,South,Online,3,3701.96,11105.88,Cash,CUST11313
TXN0008556,2025-06-15,Tea Powder,Groceries,South,Offline,1,684.62,684.62,UPI,CUST03296
TXN0008819,2025-06-15,Novel,Books & Stationery,North,Online,1,112.64,112.64,Credit Card,CUST08985
TXN0023514,2025-06-15,Lipstick,Beauty & Personal Care,North,Offline,5,2070.07,10350.35,Cash,CUST01419
TXN0047229,2025-06-15,Perfume,Beauty & Personal Care,East,Offline,1,2269.37,2269.37,UPI,CUST07961
TXN0023082,2025-06-15,Tea Powder,Groceries,East,Offline,4,266.63,1066.52,Credit Card,CUST11643
TXN0005441,2025-06-15,Tea Powder,Groceries,West,Online,1,485.41,485.41,Credit Card,CUST00387
TXN0044205,2025-06-15,Sweater,Clothing,West,Online,3,1713.99,5141.97,Credit Card,CUST06854
TXN0015415,2025-06-15,Smartwatch,Electronics,South,Online,1,4678.66,4678.66,UPI,CUST10641
TXN0000421,2025-06-15,Sketchbook,Books & Stationery,North,Offline,2,1187.49,2374.98,Cash,CUST06080
TXN0033438,2025-06-15,Water Bottle,Home & Kitchen,North,Offline,2,2211.91,4423.82,Cash,CUST02961
TXN0040078,2025-06-15,Smartphone,Electronics,South,Offline,1,30331.81,30331.81,UPI,CUST11760
TXN0037423,2025-06-15,Headphones,Electronics,North,Online,2,42524.16,85048.32,UPI,CUST05367
TXN0048675,2025-06-15,Pressure Cooker,Home & Kitchen,West,Offline,2,7097.05,14194.1,UPI,CUST07076
TXN0045910,2025-06-15,Sneakers,Clothing,South,Offline,2,3178.02,6356.04,Credit Card,CUST00548
